"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ncl3",1.58974012446113e-34,0.382438124457161,0.934,0.692,2.53897395277688e-30,"TA.G2","Ncl"
"Rrm21",1.65165024403913e-34,0.411290417376784,0.346,0.131,2.6378506047549e-30,"TA.G2","Rrm2"
"Trp533",1.47564752524221e-33,0.398573640425309,0.722,0.408,2.35675666256434e-29,"TA.G2","Trp53"
"Rhno1",1.58778904093309e-33,0.384405675816047,0.402,0.167,2.53585787727424e-29,"TA.G2","Rhno1"
"Hdgf1",1.69622879452783e-33,0.396517600295407,0.888,0.624,2.70904700774039e-29,"TA.G2","Hdgf"
"Tgif11",1.74627465782629e-33,0.358609061862456,0.48,0.215,2.78897525601436e-29,"TA.G2","Tgif1"
"Cd441",4.93764759176634e-33,0.290198566491146,0.334,0.121,7.88591696881002e-29,"TA.G2","Cd44"
"Pck2",5.27613080529726e-33,0.31115883021659,0.459,0.194,8.42650850914025e-29,"TA.G2","Pck2"
"Fermt11",8.03642044298787e-33,0.418181870109388,0.639,0.35,1.28349670894959e-28,"TA.G2","Fermt1"
"Tmem1071",1.33881274614596e-32,0.353999281004813,0.344,0.131,2.13821783686971e-28,"TA.G2","Tmem107"
"Aunip1",2.13864003423307e-32,0.292492332136035,0.22,0.064,3.41562199867364e-28,"TA.G2","Aunip"
"Poc1a1",2.35270905453772e-32,0.343337651294355,0.307,0.11,3.75751163100218e-28,"TA.G2","Poc1a"
"Rpa21",2.60332602469817e-32,0.301942460973317,0.449,0.196,4.15777199404545e-28,"TA.G2","Rpa2"
"Rplp11",3.50579312855066e-32,0.284907912668918,1,0.983,5.59910220560826e-28,"TA.G2","Rplp1"
"Uhrf11",5.19123797652824e-32,0.25379574849656,0.29,0.099,8.29092617231325e-28,"TA.G2","Uhrf1"
"Snrpe1",5.56689700204514e-32,0.372631965072388,0.929,0.73,8.8908912019663e-28,"TA.G2","Snrpe"
"Cps13",5.93041794103938e-32,0.335149786260214,0.954,0.681,9.471470493634e-28,"TA.G2","Cps1"
"Haus41",6.31507762240901e-32,0.311267381184016,0.388,0.159,1.00858104707494e-27,"TA.G2","Haus4"
"Rps3a11",6.43416574819255e-32,0.29451260838288,0.993,0.943,1.02760061164383e-27,"TA.G2","Rps3a1"
"Serinc31",7.13430267136299e-32,0.372281985129892,0.932,0.741,1.13941947964338e-27,"TA.G2","Serinc3"
"Hjurp",7.79689983286528e-32,0.345198858784235,0.588,0.304,1.24524287230691e-27,"TA.G2","Hjurp"
"Sapcd2",8.44816915235175e-32,0.329756622739244,0.227,0.068,1.3492570953221e-27,"TA.G2","Sapcd2"
"Ckap5",1.07542324937883e-31,0.277191693568991,0.266,0.087,1.71755847158292e-27,"TA.G2","Ckap5"
"Snrnp401",1.40349991230243e-31,0.376862596861218,0.666,0.373,2.24152970993822e-27,"TA.G2","Snrnp40"
"Pcna2",1.80064302812181e-31,0.424140245185849,0.588,0.324,2.87580698021335e-27,"TA.G2","Pcna"
"Eef1a11",2.55210199684362e-31,0.25520217295498,1,0.99,4.07596209915895e-27,"TA.G2","Eef1a1"
"Sfrp52",2.6068539055125e-31,0.266425132696639,0.317,0.113,4.16340637249401e-27,"TA.G2","Sfrp5"
"Topbp1",2.65781326328029e-31,0.269130906541465,0.351,0.136,4.24479356278496e-27,"TA.G2","Topbp1"
"Rps201",2.84226065108197e-31,0.300602067843041,0.993,0.955,4.53937448584302e-27,"TA.G2","Rps20"
"Rps22",2.86355805019513e-31,0.271638549595761,1,0.976,4.57338856196665e-27,"TA.G2","Rps2"
"Tmprss4",5.03300235345068e-31,0.373500836587527,0.72,0.435,8.03820805869608e-27,"TA.G2","Tmprss4"
"Rpl37a1",5.90829261769422e-31,0.301512679104271,1,0.983,9.43613413971944e-27,"TA.G2","Rpl37a"
"Pkig1",6.09593308956804e-31,0.375538340201702,0.827,0.567,9.73581473734911e-27,"TA.G2","Pkig"
"Aqp41",9.13260781243875e-31,0.298862223599754,0.359,0.141,1.45856879372459e-26,"TA.G2","Aqp4"
"Cbx1",9.92515584460644e-31,0.372894061344042,0.712,0.414,1.58514663994209e-26,"TA.G2","Cbx1"
"Rbmxl12",1.47001610198289e-30,0.305930720652975,0.615,0.315,2.34776271647688e-26,"TA.G2","Rbmxl1"
"Apex13",2.34412518851291e-30,0.355175716451709,0.724,0.427,3.74380233857396e-26,"TA.G2","Apex1"
"Rps81",2.7037270076146e-30,0.264467782594782,0.998,0.964,4.31812240386128e-26,"TA.G2","Rps8"
"Dnph1",7.98588149113325e-30,0.285916506353512,0.285,0.102,1.27542513294889e-25,"TA.G2","Dnph1"
"Bcas21",8.61152777245282e-30,0.411757840106702,0.815,0.539,1.37534710053844e-25,"TA.G2","Bcas2"
"Hsp90ab12",1.08612811752686e-29,0.280510463334191,0.995,0.94,1.73465521650214e-25,"TA.G2","Hsp90ab1"
"Hsp90aa11",1.29421286714622e-29,0.365253138318477,0.856,0.603,2.06698737011923e-25,"TA.G2","Hsp90aa1"
"Gemin61",1.4426476603235e-29,0.310790557840587,0.38,0.159,2.30405257830267e-25,"TA.G2","Gemin6"
"Gins21",1.5552908613804e-29,0.340050475641245,0.424,0.19,2.48395503471063e-25,"TA.G2","Gins2"
"Ifitm33",1.77968153890976e-29,0.617589245751829,0.641,0.399,2.84232938579278e-25,"TA.G2","Ifitm3"
"Ppil11",1.82803986500019e-29,0.361125647528049,0.622,0.35,2.9195624683918e-25,"TA.G2","Ppil1"
"Dapk22",2.11443444039155e-29,0.27326000788726,0.512,0.242,3.37696324474935e-25,"TA.G2","Dapk2"
"Syce21",2.31622052695789e-29,0.34721314794655,0.327,0.128,3.69923580360445e-25,"TA.G2","Syce2"
"Nasp2",3.0201414620724e-29,0.336466854166133,0.61,0.331,4.82346792907582e-25,"TA.G2","Nasp"
"G3bp13",5.81533395862739e-29,0.342791080972706,0.832,0.559,9.2876698653238e-25,"TA.G2","G3bp1"
"Pole3",6.9368179475513e-29,0.360558194418742,0.529,0.274,1.10787919440342e-24,"TA.G2","Pole3"
"Rpl35a1",1.29055118038682e-28,0.257026120870517,0.983,0.952,2.06113929019578e-24,"TA.G2","Rpl35a"
"H3f3a3",1.30025224966171e-28,0.294459676738111,0.959,0.847,2.07663286793472e-24,"TA.G2","H3f3a"
"Gnb2l11",3.57138228173217e-28,0.272490786279526,0.998,0.935,5.70385464215446e-24,"TA.G2","Gnb2l1"
"Mcm72",3.77675734415234e-28,0.332046026224931,0.549,0.279,6.03185915434571e-24,"TA.G2","Mcm7"
"Rpl411",4.45377841379982e-28,0.267773497686155,1,0.996,7.1131295046797e-24,"TA.G2","Rpl41"
"Hn1",5.80677491803705e-28,0.346775365138594,0.963,0.824,9.27400022159698e-24,"TA.G2","Hn1"
"Rps15a1",5.86841931080108e-28,0.27877225735409,0.988,0.931,9.3724524812804e-24,"TA.G2","Rps15a"
"Cenpq",7.03091709367699e-28,0.293916745382343,0.227,0.074,1.12290776903115e-23,"TA.G2","Cenpq"
"Exosc81",1.04346863950702e-27,0.41622454634056,0.517,0.263,1.66652376415666e-23,"TA.G2","Exosc8"
"Lsm31",1.05847571026073e-27,0.356039315123152,0.773,0.49,1.69049155685741e-23,"TA.G2","Lsm3"
"Eif3f1",2.46761014692612e-27,0.281435587446812,0.98,0.888,3.9410201656557e-23,"TA.G2","Eif3f"
"Atad21",2.6503899753511e-27,0.27591253920178,0.239,0.081,4.23293782963324e-23,"TA.G2","Atad2"
"2700029M09Rik1",2.77218686798901e-27,0.360366494548448,0.49,0.246,4.42745964686524e-23,"TA.G2","2700029M09Rik"
"Phlda14",4.75392913784892e-27,0.303369541388202,0.424,0.19,7.59250022605851e-23,"TA.G2","Phlda1"
"Cox6b2",5.71516869514612e-27,0.329586828955456,0.246,0.085,9.12769592301786e-23,"TA.G2","Cox6b2"
"Ilf2",6.7892684513129e-27,0.349407446062686,0.566,0.305,1.08431406435918e-22,"TA.G2","Ilf2"
"Rbbp4",9.06551258370002e-27,0.297609817419139,0.463,0.224,1.44785301474273e-22,"TA.G2","Rbbp4"
"Snrpb1",1.03121958849932e-26,0.296946777545927,0.937,0.788,1.64696080479227e-22,"TA.G2","Snrpb"
"Lbr",2.06208238034066e-26,0.316864230663604,0.446,0.218,3.29335176964206e-22,"TA.G2","Lbr"
"Aars1",2.8064507002017e-26,0.334793290641865,0.661,0.395,4.48218241329214e-22,"TA.G2","Aars"
"Nelfe1",4.35025431593573e-26,0.33539548904776,0.473,0.236,6.94779116798095e-22,"TA.G2","Nelfe"
"2210407C18Rik2",4.48790067770974e-26,0.331811140313255,0.468,0.229,7.16762617237023e-22,"TA.G2","2210407C18Rik"
"Srsf72",4.55010462106869e-26,0.331043339140907,0.866,0.621,7.26697209030881e-22,"TA.G2","Srsf7"
"Rps281",4.67847872843676e-26,0.30554152523215,0.988,0.935,7.47199837718634e-22,"TA.G2","Rps28"
"Cdkn2c",5.48776115719109e-26,0.266120390382713,0.273,0.102,8.76450334414989e-22,"TA.G2","Cdkn2c"
"Calm22",7.77006722511288e-26,0.301100325293869,0.983,0.896,1.24095743652278e-21,"TA.G2","Calm2"
"Hnrnpab1",7.92490014225652e-26,0.314137540782236,0.893,0.67,1.26568580171979e-21,"TA.G2","Hnrnpab"
"Alyref1",9.95937050992106e-26,0.367288516060868,0.685,0.42,1.59061106413949e-21,"TA.G2","Alyref"
"Eef1g1",1.0097487882752e-25,0.252325884551147,0.988,0.917,1.61266978975432e-21,"TA.G2","Eef1g"
