"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"CG42674.5",1.09275454660529e-30,0.387923920083404,0.657,0.326,1.01833796198147e-26,"5","CG42674"
"CG7781.5",1.18651104348279e-30,-0.826671675887457,0.065,0.382,1.10570964142161e-26,"5","CG7781"
"CG11317",1.20345376676502e-30,0.291370673560305,0.19,0.043,1.12149856524832e-26,"5","CG11317"
"CG5819.5",1.4079334356026e-30,0.386807384020866,0.452,0.184,1.31205316863807e-26,"5","CG5819"
"CG13375.2",1.52675273682059e-30,0.380073228233918,0.346,0.121,1.42278087544311e-26,"5","CG13375"
"Act5C.3",2.12919927996677e-30,0.365409304044227,0.994,0.956,1.98420080900103e-26,"5","Act5C"
"cv-c.2",2.5961816261102e-30,0.451005821999644,0.589,0.3,2.41938165737209e-26,"5","cv-c"
"CG1667",3.61095632964772e-30,0.450927638721275,0.361,0.136,3.36505020359871e-26,"5","CG1667"
"CG13575.5",3.96894595471756e-30,0.322897458088915,0.34,0.111,3.6986607352013e-26,"5","CG13575"
"Rfabg.2",4.63209798175965e-30,-0.659264587444153,0.022,0.331,4.31665210920182e-26,"5","Rfabg"
"CG11050.2",6.22403069296489e-30,0.55384091701712,0.586,0.315,5.80017420277398e-26,"5","CG11050"
"TrpA1.4",8.10716244363357e-30,-0.903910084361701,0.053,0.362,7.55506468122212e-26,"5","TrpA1"
"CG4781.3",1.14224332325283e-29,0.319351232213287,0.991,0.957,1.06445655293931e-25,"5","CG4781"
"CG40498.3",1.19127566820043e-29,-0.637244857416329,0.121,0.445,1.11014979519598e-25,"5","CG40498"
"Oda.2",1.53622051576515e-29,0.305425839609638,1,0.971,1.43160389864155e-25,"5","Oda"
"Nmdmc.4",1.55943626663324e-29,-0.76940172472533,0.174,0.479,1.45323865687552e-25,"5","Nmdmc"
"CG42342",3.80693367110013e-29,0.378595887485744,0.315,0.107,3.54768148809821e-25,"5","CG42342"
"elB.3",3.94614804449315e-29,-0.676650502482359,0.078,0.391,3.67741536266316e-25,"5","elB"
"RpL41.2",4.38057672372377e-29,0.251530532138367,1,0.996,4.08225944883818e-25,"5","RpL41"
"ATPsyn-d.2",5.08260676986589e-29,0.358740078240515,0.969,0.841,4.73648124883802e-25,"5","ATPsyn-d"
"sut1",5.24237374152047e-29,0.35495716363202,0.312,0.105,4.88536808972293e-25,"5","sut1"
"CG32137.4",5.75622501415587e-29,0.438906026693905,0.536,0.256,5.36422609069186e-25,"5","CG32137"
"CG10943.1",6.34800083122817e-29,0.325872188945841,0.218,0.056,5.91570197462153e-25,"5","CG10943"
"ATPsyn-gamma.1",7.12815275976688e-29,0.422309725755465,0.882,0.75,6.64272555682676e-25,"5","ATPsyn-gamma"
"CG7580.2",8.1923003539158e-29,0.342477960825887,0.984,0.909,7.63440469981413e-25,"5","CG7580"
"Tom7",1.3782138575185e-28,0.364487698056642,0.988,0.89,1.28435749382149e-24,"5","Tom7"
"CG34325.3",1.57392707385824e-28,0.339323527304985,0.411,0.156,1.46674264012849e-24,"5","CG34325"
"mbl.4",2.09662726258378e-28,-0.552587787262838,0.938,0.957,1.95384694600183e-24,"5","mbl"
"CG14989.5",2.71271915984294e-28,-2.73115935002632,0.685,0.763,2.52798298505764e-24,"5","CG14989"
"CngB.5",2.76596529721559e-28,0.435423706285401,0.592,0.301,2.57760306047521e-24,"5","CngB"
"CG11334",3.33727378074251e-28,0.434799348019849,0.433,0.189,3.11000543627394e-24,"5","CG11334"
"CngA.4",4.81303446761059e-28,0.430298923054199,0.57,0.291,4.48526682036631e-24,"5","CngA"
"CCHa1-R.2",6.64004403653175e-28,-0.652756373425392,0.028,0.319,6.18785703764394e-24,"5","CCHa1-R"
"Sod.3",8.00793689194835e-28,0.30675324992204,0.994,0.956,7.46259638960667e-24,"5","Sod"
"CG10924.5",1.07685955321284e-27,0.426351254308773,0.623,0.324,1.00352541763905e-23,"5","CG10924"
"Sema-1a.2",1.32448713506497e-27,0.449701835724533,0.486,0.23,1.23428956116705e-23,"5","Sema-1a"
"mt:ATPase6.4",1.69604276393296e-27,0.333275995665459,1,0.993,1.58054225170912e-23,"5","mt:ATPase6"
"CG12560",1.90744368177289e-27,0.499853070724392,0.692,0.44,1.77754676704416e-23,"5","CG12560"
"Non2.1",2.3149070790961e-27,0.427868550185417,0.723,0.458,2.15726190700965e-23,"5","Non2"
"Stat92E",2.64643234791184e-27,0.406901329688003,0.505,0.246,2.46621030501904e-23,"5","Stat92E"
"pyr",2.75718849940516e-27,0.277565497109942,0.196,0.049,2.56942396259567e-23,"5","pyr"
"bowl",3.075180724744e-27,0.250487670824206,0.184,0.043,2.86576091738894e-23,"5","bowl"
"CG8083",3.20587407835459e-27,0.300233622180071,0.187,0.046,2.98755405361864e-23,"5","CG8083"
"AdoR.4",3.27624719482736e-27,0.400646679011251,0.352,0.136,3.05313476085961e-23,"5","AdoR"
"HmgD.5",5.52060061439516e-27,-0.611291629924231,0.271,0.565,5.14464771255485e-23,"5","HmgD"
"AstA-R2.5",5.96373827642326e-27,-0.947536429236805,0.028,0.31,5.55760769979884e-23,"5","AstA-R2"
"mt:Cyt-b.4",6.18396486461744e-27,0.378148670617424,1,0.997,5.76283685733699e-23,"5","mt:Cyt-b"
"oys",7.40376541594044e-27,0.356676827260387,0.268,0.087,6.8995689911149e-23,"5","oys"
"CG15772.4",8.66875146376933e-27,-0.686446375857512,0.028,0.309,8.07840948908663e-23,"5","CG15772"
"CG9629.3",1.57846506101672e-26,-1.29672617957968,0.078,0.357,1.47097159036148e-22,"5","CG9629"
"CG15126.5",1.84227953746515e-26,0.425189160636049,0.763,0.44,1.71682030096378e-22,"5","CG15126"
"alpha-Man-IIb",3.22234361254429e-26,0.28215733167792,0.165,0.037,3.00290201253002e-22,"5","alpha-Man-IIb"
"CG4169.2",3.52682361762455e-26,0.384427995503624,0.875,0.694,3.28664692926432e-22,"5","CG4169"
"CG7231.1",5.52400940824165e-26,0.45878548055793,0.636,0.361,5.14782436754039e-22,"5","CG7231"
"CG3321.2",6.45641470168415e-26,0.35636658817533,0.95,0.868,6.01673286049946e-22,"5","CG3321"
"CG6028",1.5602354873701e-25,0.482156319274146,0.586,0.335,1.45398345068019e-21,"5","CG6028"
"out",1.58241088163457e-25,0.259658961984362,0.196,0.052,1.47464870059526e-21,"5","out"
"Cyp9c1.1",2.01399385857622e-25,0.41550021131729,0.779,0.547,1.87684087680718e-21,"5","Cyp9c1"
"CG6767",2.96783835280746e-25,0.4662751303265,0.492,0.25,2.76572856098127e-21,"5","CG6767"
"TyrR.1",3.19008870176547e-25,0.369399256088716,0.333,0.128,2.97284366117524e-21,"5","TyrR"
"CG3570.3",4.08403826454145e-25,-0.664447089737344,0.134,0.423,3.80591525872618e-21,"5","CG3570"
"CG10562.3",9.13465324762246e-25,0.496214581131406,0.461,0.219,8.51258336145937e-21,"5","CG10562"
"Pde1c",9.70721802225272e-25,0.29645136998637,0.255,0.082,9.04615647493731e-21,"5","Pde1c"
"CG8323",9.77701776418682e-25,0.305515576336998,0.221,0.065,9.1112028544457e-21,"5","CG8323"
"CG4692.2",1.13728255430323e-24,0.311093530244595,0.991,0.927,1.05983361235518e-20,"5","CG4692"
"Tk.5",1.37974278210782e-24,-2.92545701798565,0.813,0.874,1.28578229864628e-20,"5","Tk"
"dve.1",1.54099552608866e-24,-0.554152528963696,0.028,0.296,1.43605373076202e-20,"5","dve"
"CG12825.5",2.13775167476101e-24,0.258770804363313,0.994,0.968,1.99217078570978e-20,"5","CG12825"
"Tango13.2",3.27011792026113e-24,-0.606687982203207,0.146,0.424,3.04742288989135e-20,"5","Tango13"
"tau",5.69540565759322e-24,0.363371618922207,0.417,0.191,5.30754853231112e-20,"5","tau"
"fend.3",6.07020878330761e-24,-0.597788929110169,0.069,0.339,5.65682756516436e-20,"5","fend"
"hdc.4",7.18259849018213e-24,-0.665337794631433,0.103,0.381,6.69346353300073e-20,"5","hdc"
"CG6543.1",7.9972584456272e-24,0.423984585004055,0.685,0.445,7.45264514547999e-20,"5","CG6543"
"up.5",8.24703301370708e-24,-0.752737131504682,0.04,0.302,7.68541006547363e-20,"5","up"
"mthl10.5",8.97159386846371e-24,-0.641512528569936,0.022,0.276,8.36062832602133e-20,"5","mthl10"
"Neb-cGP.2",1.04540064610547e-23,0.351448245572126,0.956,0.847,9.74208862105687e-20,"5","Neb-cGP"
"CG9981.3",1.0619259248291e-23,0.386789270311625,0.358,0.15,9.8960876934824e-20,"5","CG9981"
"CG32683.3",1.75627884938805e-23,0.29554354621921,0.555,0.27,1.63667625974473e-19,"5","CG32683"
"CG8066.4",2.88091838599301e-23,0.420003729698655,0.595,0.339,2.68472784390689e-19,"5","CG8066"
"mt:CoIII.4",2.97874067442056e-23,0.283958892553695,1,0.999,2.77588843449252e-19,"5","mt:CoIII"
"CG32054.3",4.08832650299892e-23,0.385469760990317,0.355,0.148,3.8099114681447e-19,"5","CG32054"
"CG8128.5",4.65315972538525e-23,0.393489997682832,0.611,0.343,4.33627954808652e-19,"5","CG8128"
"CG13248.4",7.08535066235171e-23,-0.518747933172787,0.492,0.687,6.60283828224556e-19,"5","CG13248"
"CG5065.1",9.0220953347197e-23,0.423484602222548,0.704,0.476,8.40769064242529e-19,"5","CG5065"
"CG12262.4",1.11352609833885e-22,-0.578977741945532,0.296,0.55,1.03769497104198e-18,"5","CG12262"
"Dip-C.4",1.1431174784819e-22,0.353035101705971,0.829,0.626,1.06527117819728e-18,"5","Dip-C"
"CG4587.5",1.20413238527096e-22,-1.70775023864686,0.097,0.342,1.122130969834e-18,"5","CG4587"
"kar.5",1.26626708002088e-22,-0.58207479167127,0.047,0.303,1.18003429187146e-18,"5","kar"
"ppk17.5",2.98341211435302e-22,-0.972545782613102,0.028,0.271,2.78024174936558e-18,"5","ppk17"
"l(1)G0334",3.3915374756534e-22,0.340391442777669,0.346,0.147,3.1605737735614e-18,"5","l(1)G0334"
"CG32369.4",4.68655524263811e-22,-0.650296864220134,0.349,0.573,4.36740083061446e-18,"5","CG32369"
"SP1029.5",6.1122415246955e-22,-0.687803241758985,0.012,0.248,5.69599787686374e-18,"5","SP1029"
"CG12836.5",8.07529421746707e-22,-0.68256085677438,0.016,0.252,7.52536668125756e-18,"5","CG12836"
"tud",1.75215897091749e-21,0.369219408496219,0.399,0.184,1.63283694499801e-17,"5","tud"
"CG2064.4",1.97571665373588e-21,0.351912748955601,0.692,0.428,1.84117034961647e-17,"5","CG2064"
"Pdi.1",2.23749118756929e-21,0.333685076052744,0.91,0.779,2.08511803769582e-17,"5","Pdi"
"Hsc70-3.3",2.71284973938308e-21,0.330447735346763,0.969,0.895,2.52810467213109e-17,"5","Hsc70-3"
"CG41128.2",3.11025175178247e-21,0.306783947010116,0.941,0.85,2.89844360748609e-17,"5","CG41128"
"CG18480.3",3.3746423582581e-21,0.344163308057224,0.464,0.236,3.14482921366072e-17,"5","CG18480"
"betaTub97EF.2",3.40231763073085e-21,0.338801004635105,0.405,0.188,3.17061980007808e-17,"5","betaTub97EF"
"CG11414.1",3.55783379256825e-21,-0.506736520729128,0.087,0.34,3.31554531129436e-17,"5","CG11414"
"CG17109.4",3.69972212544544e-21,-0.57835776054028,0.184,0.45,3.44777104870261e-17,"5","CG17109"
"cv-2.4",4.40109673688395e-21,0.364327129852804,0.526,0.28,4.10138204910215e-17,"5","cv-2"
"Ptx1.4",4.8336708697689e-21,-0.559847387358547,0.361,0.591,4.50449788353764e-17,"5","Ptx1"
"CG42394.4",8.02952145445038e-21,-1.55019777238069,0.517,0.652,7.48271104340231e-17,"5","CG42394"
"CG15312.5",8.82903130787242e-21,-0.906715153538125,0.125,0.365,8.22777427580631e-17,"5","CG15312"
"CG30415.3",8.91350947863299e-21,0.300763089081958,0.963,0.873,8.30649948313808e-17,"5","CG30415"
"CG11876.3",9.13705701967422e-21,0.365993563615421,0.564,0.326,8.51482343663441e-17,"5","CG11876"
"Pdsw.2",9.19520670910574e-21,0.357856217055976,0.872,0.72,8.56901313221564e-17,"5","Pdsw"
"CG5096.2",1.00260957317717e-20,0.316795119110499,0.947,0.826,9.34331861243805e-17,"5","CG5096"
"Zasp52.1",1.00393723513359e-20,0.388808714856094,0.417,0.21,9.35569109420994e-17,"5","Zasp52"
"noc.1",1.01419379606767e-20,-0.484629030653077,0.012,0.238,9.45127198555463e-17,"5","noc"
"capu",1.10135528448254e-20,0.351272892656263,0.33,0.14,1.02635298960927e-16,"5","capu"
"Eno.2",1.30799211739396e-20,-0.414675475029813,0.804,0.86,1.21891785419943e-16,"5","Eno"
"NLaz.5",1.53762792234658e-20,-0.565209643395406,0.885,0.922,1.43291546083478e-16,"5","NLaz"
"l(1)G0230.2",1.7943829691252e-20,0.341855061544901,0.897,0.736,1.67218548892777e-16,"5","l(1)G0230"
"CG11077.2",2.17158745290124e-20,-0.514553579567304,0.087,0.33,2.02370234735867e-16,"5","CG11077"
"Men.3",2.22168411976972e-20,-0.558908178945544,0.075,0.313,2.0703874312134e-16,"5","Men"
"Nhe2",2.92963269331154e-20,0.408744001866931,0.405,0.196,2.73012470689703e-16,"5","Nhe2"
"CRMP",3.01655013809168e-20,0.331254363279226,0.327,0.14,2.81112307368763e-16,"5","CRMP"
"Syb.4",4.06979999219702e-20,0.290463383457195,0.956,0.853,3.7926466127284e-16,"5","Syb"
"Arf102F.1",4.55620406751013e-20,0.320851233085334,0.931,0.813,4.24592657051269e-16,"5","Arf102F"
"CG14509.4",5.92728955345046e-20,-0.5521222749296,0.05,0.281,5.52364113486048e-16,"5","CG14509"
"Moe.2",7.59814077007132e-20,0.380017744392023,0.72,0.498,7.08070738362946e-16,"5","Moe"
"stai.4",9.50809392716115e-20,-0.546519365827217,0.062,0.301,8.86059273072147e-16,"5","stai"
"CG9669.1",1.38001929571434e-19,0.348801496054181,0.788,0.562,1.2860399816762e-15,"5","CG9669"
"CG10425.3",1.43238980977722e-19,0.360350250324922,0.517,0.288,1.33484406373139e-15,"5","CG10425"
"Cyp4p1.2",1.872230407544e-19,0.398654531236993,0.427,0.218,1.74473151679025e-15,"5","Cyp4p1"
"dpr.4",1.93174484170573e-19,-0.594956934624882,0.04,0.263,1.80019301798557e-15,"5","dpr"
"CG32549",1.94474368271943e-19,0.318073705667285,0.346,0.156,1.81230663792623e-15,"5","CG32549"
"Lerp",2.5078428825057e-19,0.378119656952676,0.604,0.387,2.33705878220706e-15,"5","Lerp"
"CG13928.3",2.55803138320083e-19,-0.378418244353851,0.791,0.859,2.38382944600485e-15,"5","CG13928"
"Pis",2.91539846936437e-19,0.367275396630757,0.801,0.594,2.71685983360065e-15,"5","Pis"
"CG30118",3.28776201919606e-19,0.36187262462788,0.346,0.158,3.06386542568881e-15,"5","CG30118"
"Pdk",3.29119687499184e-19,0.289111564708584,0.252,0.096,3.06706636780489e-15,"5","Pdk"
"CG9801.4",3.29754887415473e-19,-0.671930472402233,0.025,0.241,3.0729857958248e-15,"5","CG9801"
"Gdi.2",3.31466017412975e-19,0.338475597344782,0.798,0.588,3.08893181627151e-15,"5","Gdi"
"PyK.3",4.54580387430272e-19,-0.396638940537795,0.695,0.809,4.2362346304627e-15,"5","PyK"
"Pglym78.1",4.78907387159537e-19,-0.442965332766841,0.52,0.7,4.46293794093973e-15,"5","Pglym78"
"Atpalpha.3",5.94089159066346e-19,0.361254557899707,0.798,0.611,5.53631687333928e-15,"5","Atpalpha"
"ps",6.0478091927185e-19,0.270648349383178,0.963,0.882,5.63595338669437e-15,"5","ps"
"Cpr.5",8.06179376192289e-19,0.306508294955206,0.555,0.31,7.51278560673594e-15,"5","Cpr"
"Sod2",8.73057739589198e-19,0.347985401751483,0.754,0.56,8.13602507523173e-15,"5","Sod2"
"CG43066.4",9.32387909403322e-19,0.301564073861724,0.312,0.131,8.68892292772955e-15,"5","CG43066"
"CG6852.5",1.15053599658933e-18,0.324065286717752,0.745,0.522,1.0721844952216e-14,"5","CG6852"
"CG6834.1",1.1536602400324e-18,0.337543875311527,0.483,0.255,1.07509597768619e-14,"5","CG6834"
"Bacc.4",1.5208558829489e-18,-0.396460891847231,0.975,0.974,1.41728559732008e-14,"5","Bacc"
"CG18812",1.53328652576908e-18,0.364445239426414,0.47,0.256,1.42886971336421e-14,"5","CG18812"
"Cyp9h1.3",1.65583174896875e-18,-0.844399340320377,0.137,0.356,1.54306960686398e-14,"5","Cyp9h1"
"betaTub56D.2",1.94432687021287e-18,-0.383366983572732,0.81,0.903,1.81191821035137e-14,"5","betaTub56D"
"hdly.3",2.2239475226094e-18,-0.487200865591022,0.012,0.215,2.0724966963197e-14,"5","hdly"
"glob1.4",2.26916522193491e-18,0.306114106145107,0.315,0.136,2.11463507032114e-14,"5","glob1"
"CG7048.2",2.71864236490043e-18,0.3246771390039,0.757,0.546,2.53350281985071e-14,"5","CG7048"
"CG2930.5",2.82995072829828e-18,-1.43315885073086,0.084,0.303,2.63723108370117e-14,"5","CG2930"
"Arpc1.2",3.05458394933352e-18,0.357724430994972,0.72,0.528,2.84656678238391e-14,"5","Arpc1"
"Flo2",3.17036985342891e-18,0.3230986581114,0.308,0.134,2.9544676664104e-14,"5","Flo2"
"Jheh1.1",3.39097317760729e-18,0.388834757440444,0.355,0.173,3.16004790421223e-14,"5","Jheh1"
"CG14441",3.73753017344498e-18,0.291753532817934,0.305,0.13,3.48300436863337e-14,"5","CG14441"
"maf-S",4.15262525673495e-18,0.348344444716084,0.822,0.669,3.8698314767513e-14,"5","maf-S"
"CG12054.2",4.9528056413789e-18,-0.426705739307885,0.533,0.715,4.615519577201e-14,"5","CG12054"
"Ir85a.5",5.04198543840732e-18,-1.19895102858982,0.047,0.253,4.69862623005178e-14,"5","Ir85a"
"Gnmt.3",5.86213177974365e-18,-0.488779495320457,0.252,0.49,5.46292060554311e-14,"5","Gnmt"
"His3.3A.1",6.03600118533456e-18,-0.284703012582399,0.953,0.965,5.62494950461328e-14,"5","His3.3A"
"ATPsyn-Cf6.3",8.6549291190095e-18,0.250392119112065,0.975,0.924,8.06552844600495e-14,"5","ATPsyn-Cf6"
"Fur1.4",9.5441776515072e-18,0.285997964579605,0.495,0.26,8.89421915343956e-14,"5","Fur1"
"cic",1.31246607347977e-17,0.358515734356294,0.53,0.311,1.2230871338758e-13,"5","cic"
"AnxB10.1",1.33918707779542e-17,0.369840354658057,0.654,0.424,1.24798843779755e-13,"5","AnxB10"
"CG1648.3",2.03828635852464e-17,-0.575146126628558,0.153,0.376,1.89947905750912e-13,"5","CG1648"
"CCAP.1",2.08849245750631e-17,-0.64265760750416,0.05,0.261,1.94626612115013e-13,"5","CCAP"
"Mlc-c.3",2.65337167147097e-17,0.286660205604225,0.928,0.8,2.4726770606438e-13,"5","Mlc-c"
"skap.1",2.7526011873781e-17,0.341875830431608,0.598,0.394,2.56514904651765e-13,"5","skap"
"Tm1.4",3.00236777113142e-17,0.252060999421309,0.935,0.79,2.79790652591737e-13,"5","Tm1"
"CG31075.4",3.0824065057209e-17,-0.521509850275041,0.053,0.261,2.8724946226813e-13,"5","CG31075"
"l(2)08717.4",3.68307930319364e-17,0.356321231161713,0.673,0.432,3.43226160264616e-13,"5","l(2)08717"
"CG3621.2",4.38777434088469e-17,0.307234370274184,0.766,0.579,4.08896690827044e-13,"5","CG3621"
"mtacp1.2",5.62035382341327e-17,0.310311788109873,0.807,0.644,5.23760772803882e-13,"5","mtacp1"
"Aldh.4",5.7356070284541e-17,0.359468047486139,0.782,0.527,5.34501218981638e-13,"5","Aldh"
"CG1572.2",6.43087496334249e-17,0.356948204777747,0.402,0.216,5.99293237833887e-13,"5","CG1572"
"CG14516.5",6.88353506560529e-17,-0.526587384006442,0.009,0.197,6.41476632763757e-13,"5","CG14516"
"CG12203.2",8.07115917828381e-17,0.301496662735469,0.763,0.558,7.52151323824269e-13,"5","CG12203"
"CG34112",1.12997545490952e-16,0.264670137466031,0.209,0.077,1.05302412643018e-12,"5","CG34112"
"Traf4.3",1.17694430229903e-16,-0.518749377212491,0.178,0.395,1.09679439531247e-12,"5","Traf4"
"lea.3",1.21523331820099e-16,-0.429421639360736,0.025,0.218,1.1324759292315e-12,"5","lea"
"CG12796.2",1.51637489103394e-16,0.345088646762458,0.383,0.198,1.41310976095453e-12,"5","CG12796"
"InR.3",1.89713694776399e-16,0.329896676632044,0.567,0.34,1.76794192162126e-12,"5","InR"
"CG7029",1.96330197201823e-16,0.334220856462322,0.399,0.212,1.82960110772379e-12,"5","CG7029"
"CG4301.3",3.14963581523402e-16,0.311920621298606,0.349,0.168,2.93514561621658e-12,"5","CG4301"
"NDUFA8.1",3.4488021605378e-16,0.302461565552116,0.732,0.534,3.21393873340518e-12,"5","NDUFA8"
"Arpc4.2",3.82384382357245e-16,0.289643859238755,0.81,0.598,3.56344005918717e-12,"5","Arpc4"
"CG5446.2",4.82463384914406e-16,0.374732207694583,0.707,0.524,4.49607628401735e-12,"5","CG5446"
"cpo.5",5.5156349793684e-16,0.305983325397424,0.801,0.603,5.14002023727342e-12,"5","cpo"
"CG7712.2",6.20770138655983e-16,0.296824785603355,0.857,0.738,5.7849569221351e-12,"5","CG7712"
"wnd.1",8.61891974351225e-16,0.320881969033639,0.364,0.186,8.03197130897906e-12,"5","wnd"
"Fer1.5",9.39367045430462e-16,-0.674760648225328,0.037,0.225,8.75396149636647e-12,"5","Fer1"
"lqf.2",9.91669751731911e-16,0.292877244646689,0.822,0.66,9.24137041638968e-12,"5","lqf"
"Fim.2",1.04699648494259e-15,0.319521066791257,0.773,0.606,9.75696024318e-12,"5","Fim"
"CG31523",1.11681190138731e-15,0.311506824038317,0.346,0.175,1.04075701090284e-11,"5","CG31523"
"Ubi-p5E.2",1.36208995727846e-15,0.357144256486119,0.85,0.721,1.2693316311878e-11,"5","Ubi-p5E"
"CG5010.4",1.49953632354578e-15,0.263265795979032,0.888,0.72,1.39741789991232e-11,"5","CG5010"
"igl.4",2.01415214143774e-15,-0.519698385859012,0.009,0.182,1.87698838060583e-11,"5","igl"
"Gclc.1",2.10536537285339e-15,0.325209087575857,0.318,0.153,1.96198999096207e-11,"5","Gclc"
"CG6424.1",2.58168383321552e-15,-0.481224560947524,0.333,0.542,2.40587116417354e-11,"5","CG6424"
"CG33926",2.5867888616126e-15,0.295144140372074,0.143,0.044,2.41062854013678e-11,"5","CG33926"
"CAH2.5",2.73412402738205e-15,-0.701938816588399,0.022,0.2,2.54793018111733e-11,"5","CAH2"
"CG42321.4",3.93297146128194e-15,-0.480965698699013,0.106,0.308,3.66513610476864e-11,"5","CG42321"
"CG10602.3",3.95888566687425e-15,-0.540559974678831,0.377,0.548,3.68928555296012e-11,"5","CG10602"
"CG17664.3",4.27171233307132e-15,-0.356027759839851,0.028,0.21,3.98080872318917e-11,"5","CG17664"
"fru.4",4.51450930305887e-15,-0.515875131278965,0.053,0.242,4.20707121952056e-11,"5","fru"
"CG11138.1",4.82977925957897e-15,-0.346905238123298,0.676,0.796,4.50087129200164e-11,"5","CG11138"
"NK7.1.3",6.79495655034326e-15,-0.404966865350651,0.012,0.182,6.33222000926488e-11,"5","NK7.1"
"CG17272.1",6.81603306999583e-15,0.306949407771792,0.826,0.684,6.35186121792912e-11,"5","CG17272"
"CG10320.1",6.89161818828393e-15,0.293686573808429,0.829,0.7,6.42229898966179e-11,"5","CG10320"
"l(2)k09913.3",6.97898017096618e-15,-0.520680247177839,0.539,0.676,6.50371162132338e-11,"5","l(2)k09913"
"CG12400.2",7.7877246306003e-15,0.269853823793124,0.854,0.708,7.25738058325642e-11,"5","CG12400"
"CG18622",8.22089026310085e-15,0.28865757746437,0.355,0.182,7.66104763618368e-11,"5","CG18622"
"CG6770.2",1.14614951585889e-14,0.357350066481103,0.931,0.882,1.0680967338289e-10,"5","CG6770"
"mamo.4",1.19155196114328e-14,-0.465449770188684,0.586,0.716,1.11040727258942e-10,"5","mamo"
"CG44325.5",1.35083512459114e-14,-1.34141872775755,0.467,0.583,1.25884325260648e-10,"5","CG44325"
"CG9306.2",1.59401183033407e-14,0.26892561290099,0.854,0.698,1.48545962468832e-10,"5","CG9306"
"wdp.3",1.60935811717089e-14,0.289478075274666,0.561,0.368,1.49976082939156e-10,"5","wdp"
"CG3420",1.99858135361017e-14,0.27333027379642,0.48,0.281,1.86247796342932e-10,"5","CG3420"
"CG1718.3",2.13141883289594e-14,0.258973778239562,0.383,0.198,1.98626921037573e-10,"5","CG1718"
"Act42A.1",2.31970876085668e-14,0.282833677842181,0.318,0.158,2.16173659424234e-10,"5","Act42A"
"CG9914.5",2.6532297537222e-14,-1.12122805186283,0.04,0.217,2.47254480749371e-10,"5","CG9914"
